Time,J
0.5335335335335335,-1.5793672
0.5345345345345345,-1.5786273
0.5355355355355356,-1.5778881
0.5365365365365365,-1.5771614
0.5375375375375375,-1.5764232
0.5385385385385385,-1.5756924
0.5395395395395395,-1.5749686
0.5405405405405406,-1.5742475
0.5415415415415415,-1.5735223
0.5425425425425425,-1.5728005
0.5435435435435435,-1.5720832
0.5445445445445445,-1.5713655
0.5455455455455456,-1.5706489
0.5465465465465466,-1.5699497
0.5475475475475475,-1.5692328
0.5485485485485485,-1.5685309
0.5495495495495496,-1.5678247
0.5505505505505506,-1.5671262
0.5515515515515516,-1.5664248
0.5525525525525525,-1.5657338
0.5535535535535535,-1.5650446
0.5545545545545546,-1.5643495
0.5555555555555556,-1.5636533
0.5565565565565566,-1.5629703
0.5575575575575575,-1.562285
0.5585585585585585,-1.5616053
0.5595595595595596,-1.5609214
0.5605605605605606,-1.5602459
0.5615615615615616,-1.5595685
0.5625625625625625,-1.558902
0.5635635635635635,-1.5582317
0.5645645645645646,-1.5575609
0.5655655655655656,-1.5568988
0.5665665665665666,-1.556233
0.5675675675675675,-1.5555696
0.5685685685685685,-1.5549159
0.5695695695695696,-1.5542567
0.5705705705705706,-1.5535991
0.5715715715715716,-1.5529449
0.5725725725725725,-1.5522953
0.5735735735735735,-1.5516442
0.5745745745745746,-1.5509994
0.5755755755755756,-1.5503494
0.5765765765765766,-1.5497135
0.5775775775775776,-1.549075
0.5785785785785785,-1.5484306
0.5795795795795796,-1.5477964
0.5805805805805806,-1.5471597
0.5815815815815816,-1.546527
0.5825825825825826,-1.5459032
0.5835835835835835,-1.5452666
0.5845845845845846,-1.544644
0.5855855855855856,-1.5440171
0.5865865865865866,-1.5433948
0.5875875875875876,-1.5427731
0.5885885885885885,-1.5421515
0.5895895895895896,-1.541543
0.5905905905905906,-1.5409281
0.5915915915915916,-1.5403196
0.5925925925925926,-1.5397005
0.5935935935935935,-1.5390946
0.5945945945945946,-1.5384845
0.5955955955955956,-1.5378795
0.5965965965965966,-1.5372798
0.5975975975975976,-1.5366725
0.5985985985985985,-1.5360758
0.5995995995995996,-1.5354764
0.6006006006006006,-1.5348767
0.6016016016016016,-1.5342869
0.6026026026026026,-1.5337001
0.6036036036036035,-1.5331069
0.6046046046046046,-1.5325178
0.6056056056056056,-1.5319293
0.6066066066066066,-1.5313419
0.6076076076076076,-1.530758
0.6086086086086087,-1.5301784
0.6096096096096096,-1.529599
0.6106106106106106,-1.5290204
0.6116116116116116,-1.5284458
0.6126126126126126,-1.5278685
0.6136136136136137,-1.5272908
0.6146146146146146,-1.526729
0.6156156156156156,-1.5261574
0.6166166166166166,-1.5255858
0.6176176176176176,-1.5250252
0.6186186186186187,-1.5244597
0.6196196196196196,-1.523898
0.6206206206206206,-1.5233413
0.6216216216216216,-1.5227779
0.6226226226226226,-1.5222214
0.6236236236236237,-1.5216626
0.6246246246246246,-1.5211121
0.6256256256256256,-1.5205547
0.6266266266266266,-1.5200026
0.6276276276276276,-1.5194577
0.6286286286286287,-1.5189093
0.6296296296296297,-1.5183641
0.6306306306306306,-1.5178196
0.6316316316316316,-1.5172765
0.6326326326326326,-1.5167365
0.6336336336336337,-1.5161945
0.6346346346346347,-1.5156543
0.6356356356356356,-1.5151206
0.6366366366366366,-1.514581
0.6376376376376376,-1.5140555
0.6386386386386387,-1.5135188
0.6396396396396397,-1.5129907
0.6406406406406406,-1.512461
0.6416416416416416,-1.5119307
0.6426426426426426,-1.5114031
0.6436436436436437,-1.510884
0.6446446446446447,-1.5103546
0.6456456456456456,-1.5098376
0.6466466466466466,-1.5093145
0.6476476476476476,-1.5088015
0.6486486486486487,-1.5082833
0.6496496496496497,-1.5077677
0.6506506506506506,-1.5072511
0.6516516516516516,-1.5067414
0.6526526526526526,-1.5062253
0.6536536536536537,-1.5057231
0.6546546546546547,-1.5052124
0.6556556556556556,-1.5047095
0.6566566566566566,-1.5042028
0.6576576576576576,-1.5036999
0.6586586586586587,-1.5031979
0.6596596596596597,-1.5026953
0.6606606606606606,-1.5021952
0.6616616616616616,-1.5016977
0.6626626626626626,-1.501203
0.6636636636636637,-1.5007082
0.6646646646646647,-1.5002168
0.6656656656656657,-1.4997208
0.6666666666666666,-1.499224
0.6676676676676676,-1.4987422
0.6686686686686687,-1.4982501
0.6696696696696697,-1.4977609
0.6706706706706707,-1.4972773
0.6716716716716716,-1.4967932
0.6726726726726726,-1.4963105
0.6736736736736737,-1.495828
0.6746746746746747,-1.4953493
0.6756756756756757,-1.4948722
0.6766766766766766,-1.4943868
0.6776776776776777,-1.4939176
0.6786786786786787,-1.4934466
0.6796796796796797,-1.4929678
0.6806806806806807,-1.4924995
0.6816816816816816,-1.4920275
0.6826826826826827,-1.4915531
0.6836836836836837,-1.491082
0.6846846846846847,-1.4906161
0.6856856856856857,-1.4901488
0.6866866866866866,-1.4896903
0.6876876876876877,-1.4892269
0.6886886886886887,-1.4887677
0.6896896896896897,-1.4883074
0.6906906906906907,-1.4878414
0.6916916916916916,-1.4873819
0.6926926926926927,-1.4869306
0.6936936936936937,-1.4864764
0.6946946946946947,-1.4860197
0.6956956956956957,-1.4855696
0.6966966966966966,-1.4851213
0.6976976976976977,-1.4846636
0.6986986986986987,-1.48422
0.6996996996996997,-1.4837687
0.7007007007007007,-1.4833205
0.7017017017017017,-1.4828755
0.7027027027027027,-1.4824331
0.7037037037037037,-1.4819901
0.7047047047047047,-1.4815447
0.7057057057057057,-1.4811003
0.7067067067067067,-1.4806688
0.7077077077077077,-1.4802271
0.7087087087087087,-1.4797928
0.7097097097097097,-1.4793518
0.7107107107107107,-1.478917
0.7117117117117117,-1.4784805
0.7127127127127127,-1.478051
0.7137137137137137,-1.4776161
0.7147147147147147,-1.4771832
0.7157157157157157,-1.4767559
0.7167167167167167,-1.4763271
0.7177177177177178,-1.4759027
0.7187187187187187,-1.4754742
0.7197197197197197,-1.4750441
0.7207207207207207,-1.4746243
0.7217217217217217,-1.4741994
0.7227227227227228,-1.4737796
0.7237237237237237,-1.4733571
0.7247247247247247,-1.47294
0.7257257257257257,-1.4725263
0.7267267267267267,-1.4721109
0.7277277277277278,-1.4716955
0.7287287287287287,-1.4712851
0.7297297297297297,-1.4708664
0.7307307307307307,-1.4704516
0.7317317317317317,-1.4700435
0.7327327327327328,-1.469628
0.7337337337337337,-1.469231
0.7347347347347347,-1.4688148
0.7357357357357357,-1.4684092
0.7367367367367368,-1.4680009
0.7377377377377378,-1.4675981
0.7387387387387387,-1.467196
0.7397397397397397,-1.4667935
0.7407407407407407,-1.4663881
0.7417417417417418,-1.465998
0.7427427427427428,-1.4655919
0.7437437437437437,-1.4651984
0.7447447447447447,-1.4647974
0.7457457457457457,-1.4644052
0.7467467467467468,-1.4640087
0.7477477477477478,-1.4636115
0.7487487487487487,-1.4632144
0.7497497497497497,-1.4628235
0.7507507507507507,-1.4624308
0.7517517517517518,-1.4620429
0.7527527527527528,-1.461651
0.7537537537537538,-1.4612628
0.7547547547547547,-1.4608837
0.7557557557557557,-1.4604878
0.7567567567567568,-1.460111
0.7577577577577578,-1.4597244
0.7587587587587588,-1.4593369
0.7597597597597597,-1.4589555
0.7607607607607607,-1.4585785
0.7617617617617618,-1.458201
0.7627627627627628,-1.4578161
0.7637637637637638,-1.4574426
0.7647647647647647,-1.4570603
0.7657657657657657,-1.4566821
0.7667667667667668,-1.4563141
0.7677677677677678,-1.4559395
0.7687687687687688,-1.4555647
0.7697697697697697,-1.4551944
0.7707707707707707,-1.4548242
0.7717717717717718,-1.4544532
0.7727727727727728,-1.4540852
0.7737737737737738,-1.4537216
0.7747747747747747,-1.4533463
0.7757757757757757,-1.4529833
0.7767767767767768,-1.4526199
0.7777777777777778,-1.4522563
0.7787787787787788,-1.4518895
0.7797797797797797,-1.4515277
0.7807807807807807,-1.4511647
